gene_id	length
TRINITY_DN20366_c3_g2	618
TRINITY_DN22485_c5_g2	269
TRINITY_DN19265_c4_g1	219
TRINITY_DN25206_c3_g1	848
TRINITY_DN13931_c0_g1	2514
TRINITY_DN23555_c4_g1	203
TRINITY_DN44247_c0_g1	279
TRINITY_DN30280_c0_g1	213
TRINITY_DN11397_c0_g1	683
TRINITY_DN14943_c0_g1	2191
TRINITY_DN24510_c0_g2	357
TRINITY_DN24510_c0_g1	2605
TRINITY_DN31405_c0_g1	293
TRINITY_DN14596_c0_g1	1493
TRINITY_DN14478_c1_g1	633
TRINITY_DN1484_c0_g1	267
TRINITY_DN40046_c0_g1	257
TRINITY_DN52721_c0_g1	246
TRINITY_DN21301_c3_g5	357
TRINITY_DN36006_c0_g1	254
TRINITY_DN21301_c3_g7	341
TRINITY_DN21301_c3_g6	1336
TRINITY_DN21301_c3_g1	344
TRINITY_DN21301_c3_g3	1822
TRINITY_DN21301_c3_g2	764
TRINITY_DN20563_c3_g2	1439
TRINITY_DN26298_c0_g1	260
TRINITY_DN21301_c3_g9	243
TRINITY_DN21301_c3_g8	252
TRINITY_DN3582_c0_g1	298
TRINITY_DN20520_c5_g1	673
TRINITY_DN20520_c5_g3	259
TRINITY_DN20520_c5_g2	1068
TRINITY_DN27125_c0_g1	368
TRINITY_DN5690_c0_g1	220
TRINITY_DN27434_c0_g1	554
TRINITY_DN17556_c0_g1	345
TRINITY_DN21260_c4_g2	528
TRINITY_DN21260_c4_g3	310
TRINITY_DN21260_c4_g1	3227
TRINITY_DN20726_c5_g1	324
TRINITY_DN21260_c4_g4	1088
TRINITY_DN21260_c4_g5	204
TRINITY_DN24515_c1_g1	1675
TRINITY_DN27260_c0_g1	290
TRINITY_DN24515_c1_g2	582
TRINITY_DN18295_c2_g1	602
TRINITY_DN19945_c4_g1	306
TRINITY_DN23285_c5_g4	287
TRINITY_DN23285_c5_g5	422
TRINITY_DN10839_c0_g2	247
TRINITY_DN23285_c5_g1	3953
TRINITY_DN23285_c5_g2	1438
TRINITY_DN10839_c0_g1	423
TRINITY_DN45795_c0_g1	380
TRINITY_DN42388_c0_g1	295
TRINITY_DN46081_c0_g1	202
TRINITY_DN24433_c5_g1	587
TRINITY_DN20784_c0_g10	218
TRINITY_DN53664_c0_g1	258
TRINITY_DN25000_c3_g1	815
TRINITY_DN15678_c0_g1	514
TRINITY_DN9087_c0_g2	228
TRINITY_DN17719_c17_g1	238
TRINITY_DN9087_c0_g1	576
TRINITY_DN17468_c8_g1	203
TRINITY_DN45807_c0_g1	255
TRINITY_DN22865_c12_g1	305
TRINITY_DN25109_c1_g1	594
TRINITY_DN23031_c0_g1	258
TRINITY_DN41641_c0_g1	385
TRINITY_DN35518_c0_g1	207
TRINITY_DN18272_c1_g1	224
TRINITY_DN18272_c1_g2	761
TRINITY_DN17773_c0_g1	1556
TRINITY_DN28747_c0_g1	254
TRINITY_DN27641_c0_g1	213
TRINITY_DN21524_c2_g1	327
TRINITY_DN22841_c4_g1	202
TRINITY_DN21130_c2_g1	385
TRINITY_DN20621_c1_g2	2780
TRINITY_DN17664_c7_g4	321
TRINITY_DN17664_c7_g2	409
TRINITY_DN17664_c7_g3	213
TRINITY_DN18062_c13_g1	213
TRINITY_DN17664_c7_g1	229
TRINITY_DN18986_c8_g1	217
TRINITY_DN21603_c8_g7	267
TRINITY_DN21603_c8_g6	568
TRINITY_DN21603_c8_g5	387
TRINITY_DN21603_c8_g4	690
TRINITY_DN21603_c8_g3	332
TRINITY_DN21603_c8_g2	264
TRINITY_DN21603_c8_g1	484
TRINITY_DN19122_c1_g8	2874
TRINITY_DN19122_c1_g7	2538
TRINITY_DN19122_c1_g6	1743
TRINITY_DN19122_c1_g5	732
TRINITY_DN19122_c1_g4	2350
TRINITY_DN19122_c1_g3	2015
TRINITY_DN19122_c1_g2	357
TRINITY_DN19122_c1_g1	345
TRINITY_DN13746_c0_g1	906
TRINITY_DN31043_c0_g1	268
TRINITY_DN19737_c4_g10	1514
TRINITY_DN19737_c4_g11	241
TRINITY_DN8350_c0_g1	351
TRINITY_DN17746_c0_g1	474
TRINITY_DN21084_c1_g1	3428
TRINITY_DN16810_c0_g1	400
TRINITY_DN44609_c0_g1	649
TRINITY_DN27552_c0_g1	394
TRINITY_DN13527_c0_g1	459
TRINITY_DN44684_c0_g1	224
TRINITY_DN30410_c0_g1	285
TRINITY_DN22517_c0_g2	464
TRINITY_DN22517_c0_g1	7432
TRINITY_DN44226_c0_g1	228
TRINITY_DN29949_c0_g1	212
TRINITY_DN19500_c5_g1	301
TRINITY_DN22715_c6_g1	445
TRINITY_DN15330_c0_g1	2250
TRINITY_DN25166_c3_g1	312
TRINITY_DN21408_c1_g1	255
TRINITY_DN17816_c2_g2	3006
TRINITY_DN18186_c6_g2	221
TRINITY_DN18239_c7_g1	3892
TRINITY_DN18239_c7_g2	253
TRINITY_DN22425_c3_g1	2561
TRINITY_DN15166_c0_g1	1528
TRINITY_DN19421_c3_g1	394
TRINITY_DN19140_c6_g2	236
TRINITY_DN19140_c6_g3	398
TRINITY_DN19140_c6_g1	300
TRINITY_DN23045_c1_g2	1360
TRINITY_DN23045_c1_g3	920
TRINITY_DN23045_c1_g1	521
TRINITY_DN19007_c0_g2	1115
TRINITY_DN23045_c1_g4	456
TRINITY_DN19007_c0_g1	1590
TRINITY_DN25487_c3_g1	854
TRINITY_DN25563_c3_g8	233
TRINITY_DN17429_c3_g3	239
TRINITY_DN53375_c0_g1	225
TRINITY_DN22865_c6_g1	620
TRINITY_DN16029_c0_g1	2070
TRINITY_DN52413_c0_g1	240
TRINITY_DN12401_c0_g1	310
TRINITY_DN22759_c4_g3	591
TRINITY_DN14814_c0_g1	2196
TRINITY_DN14814_c0_g2	990
TRINITY_DN17986_c7_g1	389
TRINITY_DN12757_c0_g1	1988
TRINITY_DN38599_c0_g1	251
TRINITY_DN45543_c0_g1	220
TRINITY_DN22894_c2_g1	270
TRINITY_DN23916_c9_g1	413
TRINITY_DN52696_c0_g1	377
TRINITY_DN23505_c2_g1	282
TRINITY_DN18839_c5_g1	215
TRINITY_DN38805_c0_g1	540
TRINITY_DN23639_c2_g1	1978
TRINITY_DN19228_c2_g3	572
TRINITY_DN39407_c0_g1	411
TRINITY_DN50224_c0_g1	651
TRINITY_DN24611_c0_g1	430
TRINITY_DN54833_c0_g1	237
TRINITY_DN47051_c0_g1	350
TRINITY_DN46688_c0_g1	696
TRINITY_DN43537_c0_g1	276
TRINITY_DN16854_c2_g1	1701
TRINITY_DN51870_c0_g1	528
TRINITY_DN25164_c3_g1	1272
TRINITY_DN24102_c2_g1	4651
TRINITY_DN16910_c3_g3	571
TRINITY_DN11929_c0_g1	305
TRINITY_DN23203_c2_g1	3101
TRINITY_DN23924_c2_g4	665
TRINITY_DN17727_c0_g1	343
TRINITY_DN19129_c5_g1	1100
TRINITY_DN19129_c5_g2	1216
TRINITY_DN19129_c5_g3	299
TRINITY_DN19129_c5_g4	224
TRINITY_DN22573_c1_g2	2674
TRINITY_DN22573_c1_g1	3909
TRINITY_DN22129_c6_g2	1147
TRINITY_DN21735_c4_g1	709
TRINITY_DN17164_c4_g5	1748
TRINITY_DN24102_c2_g5	300
TRINITY_DN19207_c1_g1	371
TRINITY_DN47576_c0_g1	245
TRINITY_DN23203_c2_g5	664
TRINITY_DN20315_c4_g1	478
TRINITY_DN39598_c0_g1	245
TRINITY_DN18144_c5_g1	230
TRINITY_DN19228_c2_g1	1029
TRINITY_DN17096_c1_g3	3626
TRINITY_DN3787_c0_g1	330
TRINITY_DN44694_c0_g1	455
TRINITY_DN46725_c0_g1	391
TRINITY_DN31878_c0_g1	261
TRINITY_DN19750_c5_g2	801
TRINITY_DN22129_c6_g4	1659
TRINITY_DN20308_c11_g1	227
TRINITY_DN46250_c0_g1	709
TRINITY_DN19750_c5_g3	1102
TRINITY_DN3327_c0_g1	290
TRINITY_DN17115_c0_g1	557
TRINITY_DN17115_c0_g2	234
TRINITY_DN19998_c1_g1	224
TRINITY_DN28014_c0_g1	204
TRINITY_DN25547_c3_g1	2771
TRINITY_DN19750_c5_g1	659
TRINITY_DN17907_c2_g2	423
TRINITY_DN17907_c2_g1	945
TRINITY_DN28606_c0_g1	235
TRINITY_DN48252_c0_g1	220
TRINITY_DN25547_c3_g3	419
TRINITY_DN21570_c2_g1	285
TRINITY_DN25547_c3_g2	1646
TRINITY_DN20243_c3_g8	597
TRINITY_DN16698_c1_g9	375
TRINITY_DN20243_c3_g1	1133
TRINITY_DN45801_c0_g1	216
TRINITY_DN20243_c3_g3	278
TRINITY_DN19877_c3_g1	458
TRINITY_DN20243_c3_g5	577
TRINITY_DN38527_c0_g1	377
TRINITY_DN20243_c3_g7	1042
TRINITY_DN20243_c3_g6	408
TRINITY_DN22727_c5_g1	573
TRINITY_DN47634_c0_g1	224
TRINITY_DN39559_c0_g1	235
TRINITY_DN25587_c0_g2	1202
TRINITY_DN20885_c4_g1	237
TRINITY_DN29748_c0_g1	209
TRINITY_DN17271_c3_g8	3288
TRINITY_DN18385_c2_g1	293
TRINITY_DN9396_c0_g1	235
TRINITY_DN18765_c1_g3	244
TRINITY_DN37185_c0_g1	219
TRINITY_DN51894_c0_g1	385
TRINITY_DN22405_c1_g1	213
TRINITY_DN21087_c2_g2	1486
TRINITY_DN26269_c0_g1	393
TRINITY_DN54680_c0_g1	473
TRINITY_DN24647_c2_g7	229
TRINITY_DN24647_c2_g4	1479
TRINITY_DN23439_c1_g3	3115
TRINITY_DN23439_c1_g2	324
TRINITY_DN23439_c1_g1	4796
TRINITY_DN34204_c0_g1	207
TRINITY_DN20733_c1_g1	402
TRINITY_DN24518_c1_g1	785
TRINITY_DN24518_c1_g2	231
TRINITY_DN34936_c0_g1	213
TRINITY_DN6526_c0_g1	413
TRINITY_DN21581_c1_g4	546
TRINITY_DN5631_c0_g1	235
TRINITY_DN17038_c0_g1	959
TRINITY_DN53046_c0_g1	296
TRINITY_DN11976_c0_g2	250
TRINITY_DN11976_c0_g1	260
TRINITY_DN20319_c6_g1	383
TRINITY_DN21295_c0_g1	227
TRINITY_DN23901_c0_g5	429
TRINITY_DN24049_c4_g1	286
TRINITY_DN3341_c0_g1	210
TRINITY_DN47906_c0_g1	230
TRINITY_DN17333_c5_g1	499
TRINITY_DN24545_c3_g1	290
TRINITY_DN28396_c0_g1	306
TRINITY_DN19420_c7_g1	434
TRINITY_DN19764_c4_g1	2144
TRINITY_DN11526_c1_g1	218
TRINITY_DN49185_c0_g1	222
TRINITY_DN43131_c0_g1	338
TRINITY_DN20027_c12_g1	277
TRINITY_DN23403_c7_g2	212
TRINITY_DN23403_c7_g3	245
TRINITY_DN23403_c7_g1	7056
TRINITY_DN20692_c3_g5	317
TRINITY_DN25006_c2_g8	456
TRINITY_DN38413_c0_g1	290
TRINITY_DN25006_c2_g6	498
TRINITY_DN14201_c0_g1	1275
TRINITY_DN25006_c2_g4	722
TRINITY_DN25006_c2_g5	2901
TRINITY_DN25006_c2_g2	907
TRINITY_DN25006_c2_g3	459
TRINITY_DN17164_c4_g2	1450
TRINITY_DN25006_c2_g1	353
TRINITY_DN22848_c4_g5	258
TRINITY_DN22848_c4_g4	2402
TRINITY_DN22848_c4_g2	397
TRINITY_DN22848_c4_g1	1184
TRINITY_DN5189_c0_g2	211
TRINITY_DN35853_c0_g1	358
TRINITY_DN25233_c4_g1	215
TRINITY_DN7415_c0_g1	473
TRINITY_DN51639_c0_g1	224
TRINITY_DN53543_c0_g1	247
TRINITY_DN17271_c3_g9	414
TRINITY_DN19297_c7_g1	208
TRINITY_DN26177_c0_g1	246
TRINITY_DN24738_c0_g1	5788
TRINITY_DN21908_c3_g1	383
TRINITY_DN17313_c0_g1	463
TRINITY_DN23394_c3_g5	254
TRINITY_DN23394_c3_g4	261
TRINITY_DN23394_c3_g6	247
TRINITY_DN23394_c3_g1	598
TRINITY_DN18150_c1_g1	290
TRINITY_DN23394_c3_g2	240
TRINITY_DN3116_c0_g1	288
TRINITY_DN11097_c0_g1	477
TRINITY_DN22197_c2_g4	738
TRINITY_DN41548_c0_g1	201
TRINITY_DN22811_c2_g3	988
TRINITY_DN29580_c0_g1	256
TRINITY_DN41757_c0_g1	377
TRINITY_DN14157_c0_g1	1255
TRINITY_DN34380_c0_g1	215
TRINITY_DN29209_c0_g1	285
TRINITY_DN18662_c2_g2	438
TRINITY_DN18662_c2_g1	2931
TRINITY_DN47998_c0_g1	254
TRINITY_DN19137_c6_g1	219
TRINITY_DN44564_c0_g1	488
TRINITY_DN20640_c4_g7	962
TRINITY_DN24177_c2_g1	1894
TRINITY_DN20640_c4_g5	2080
TRINITY_DN20640_c4_g4	681
TRINITY_DN20640_c4_g3	1690
TRINITY_DN22811_c2_g5	240
TRINITY_DN20640_c4_g1	311
TRINITY_DN40587_c0_g1	258
TRINITY_DN46385_c0_g1	358
TRINITY_DN17845_c6_g1	336
TRINITY_DN21914_c2_g4	552
TRINITY_DN19175_c1_g4	414
TRINITY_DN19175_c1_g3	217
TRINITY_DN19175_c1_g2	288
TRINITY_DN19175_c1_g1	810
TRINITY_DN18803_c5_g1	206
TRINITY_DN19152_c0_g1	2241
TRINITY_DN25624_c8_g1	248
TRINITY_DN13195_c0_g1	594
TRINITY_DN20732_c4_g8	426
TRINITY_DN20732_c4_g5	235
TRINITY_DN22821_c0_g1	8254
TRINITY_DN22821_c0_g2	2164
TRINITY_DN22821_c0_g3	440
TRINITY_DN20732_c4_g1	1740
TRINITY_DN20732_c4_g3	3025
TRINITY_DN20732_c4_g2	1747
TRINITY_DN24806_c13_g1	233
TRINITY_DN24770_c16_g1	201
TRINITY_DN18647_c0_g2	1112
TRINITY_DN18647_c0_g1	1086
TRINITY_DN14204_c0_g2	1341
TRINITY_DN17010_c2_g5	281
TRINITY_DN45718_c0_g1	242
TRINITY_DN23656_c8_g2	239
TRINITY_DN18525_c1_g3	259
TRINITY_DN18525_c1_g2	1416
TRINITY_DN18525_c1_g1	3586
TRINITY_DN21852_c7_g1	568
TRINITY_DN18525_c1_g7	1469
TRINITY_DN18525_c1_g6	1093
TRINITY_DN18525_c1_g5	1314
TRINITY_DN4822_c0_g1	546
TRINITY_DN18525_c1_g8	492
TRINITY_DN19524_c5_g1	207
TRINITY_DN24881_c0_g1	265
TRINITY_DN24881_c0_g2	243
TRINITY_DN21350_c2_g3	577
TRINITY_DN26059_c0_g1	612
TRINITY_DN19714_c1_g1	235
TRINITY_DN18467_c14_g1	234
TRINITY_DN16734_c0_g8	271
TRINITY_DN49550_c0_g1	459
TRINITY_DN33489_c0_g1	264
TRINITY_DN24852_c2_g7	315
TRINITY_DN16734_c0_g2	1473
TRINITY_DN16734_c0_g3	363
TRINITY_DN35913_c0_g1	338
TRINITY_DN16734_c0_g1	928
TRINITY_DN16734_c0_g6	1104
TRINITY_DN16734_c0_g7	452
TRINITY_DN16734_c0_g4	382
TRINITY_DN15414_c0_g1	797
TRINITY_DN25314_c9_g1	410
TRINITY_DN16782_c2_g1	375
TRINITY_DN19851_c8_g1	2581
TRINITY_DN22777_c1_g1	3998
TRINITY_DN24852_c2_g2	1036
TRINITY_DN22777_c1_g2	1579
TRINITY_DN22507_c12_g1	641
TRINITY_DN25164_c5_g3	1784
TRINITY_DN23996_c4_g1	5353
TRINITY_DN16676_c0_g1	484
TRINITY_DN10086_c0_g1	1355
TRINITY_DN42310_c0_g1	225
TRINITY_DN49164_c0_g1	365
TRINITY_DN48545_c0_g1	355
TRINITY_DN18093_c0_g1	253
TRINITY_DN18590_c7_g1	1983
TRINITY_DN18918_c2_g1	266
TRINITY_DN30854_c0_g1	317
TRINITY_DN53981_c0_g1	220
TRINITY_DN26730_c0_g1	343
TRINITY_DN53524_c0_g1	264
TRINITY_DN24852_c2_g8	418
TRINITY_DN36964_c0_g1	229
TRINITY_DN20592_c2_g1	737
TRINITY_DN27763_c0_g1	273
TRINITY_DN19910_c2_g1	578
TRINITY_DN19600_c1_g6	449
TRINITY_DN28900_c0_g1	259
TRINITY_DN19695_c1_g1	671
TRINITY_DN17071_c1_g1	2064
TRINITY_DN22650_c1_g9	805
TRINITY_DN23726_c1_g1	5843
TRINITY_DN23726_c1_g2	406
TRINITY_DN23726_c1_g3	1185
TRINITY_DN23726_c1_g4	246
TRINITY_DN49698_c0_g1	359
TRINITY_DN6819_c0_g1	257
TRINITY_DN36801_c0_g1	257
TRINITY_DN33064_c0_g1	291
TRINITY_DN37057_c0_g1	210
TRINITY_DN31251_c0_g1	278
TRINITY_DN18458_c1_g1	3532
TRINITY_DN17408_c4_g1	643
TRINITY_DN25360_c5_g4	576
TRINITY_DN52035_c0_g1	378
TRINITY_DN25360_c5_g6	468
TRINITY_DN25360_c5_g7	235
TRINITY_DN20120_c3_g5	911
TRINITY_DN25360_c5_g2	1792
TRINITY_DN25360_c5_g3	2315
TRINITY_DN22272_c0_g1	3900
TRINITY_DN38409_c0_g1	534
TRINITY_DN24270_c6_g1	603
TRINITY_DN48415_c0_g1	262
TRINITY_DN20265_c0_g4	3857
TRINITY_DN19137_c3_g2	1503
TRINITY_DN19961_c0_g1	222
TRINITY_DN47588_c0_g1	309
TRINITY_DN29836_c0_g1	242
TRINITY_DN17846_c2_g2	692
TRINITY_DN17846_c2_g1	1066
TRINITY_DN18885_c10_g1	244
TRINITY_DN17846_c2_g6	2337
TRINITY_DN17846_c2_g5	1312
TRINITY_DN17846_c2_g4	277
TRINITY_DN18276_c3_g2	723
TRINITY_DN18276_c3_g3	347
TRINITY_DN18276_c3_g1	1069
TRINITY_DN18276_c3_g6	234
TRINITY_DN18896_c4_g1	1100
TRINITY_DN18276_c3_g4	403
TRINITY_DN18276_c3_g5	393
TRINITY_DN14128_c0_g1	1519
TRINITY_DN18485_c0_g1	214
TRINITY_DN3628_c0_g1	531
TRINITY_DN21641_c0_g1	434
TRINITY_DN52346_c0_g1	206
TRINITY_DN21641_c0_g2	430
TRINITY_DN24486_c10_g2	213
TRINITY_DN24841_c1_g2	575
TRINITY_DN26399_c0_g1	551
TRINITY_DN17356_c0_g1	233
TRINITY_DN19847_c2_g2	556
TRINITY_DN24818_c0_g1	1392
TRINITY_DN20100_c0_g1	4613
TRINITY_DN9558_c0_g1	205
TRINITY_DN20100_c0_g3	1821
TRINITY_DN20100_c0_g4	1106
TRINITY_DN20100_c0_g5	268
TRINITY_DN23722_c4_g1	339
TRINITY_DN24000_c2_g7	290
TRINITY_DN22450_c1_g1	681
TRINITY_DN31097_c0_g1	1027
TRINITY_DN24841_c1_g1	203
TRINITY_DN9774_c0_g1	1919
TRINITY_DN17748_c1_g1	792
TRINITY_DN38503_c0_g1	877
TRINITY_DN6769_c0_g1	390
TRINITY_DN25311_c1_g3	347
TRINITY_DN49079_c0_g1	393
TRINITY_DN22046_c0_g1	246
TRINITY_DN19211_c10_g1	243
TRINITY_DN41986_c0_g1	203
TRINITY_DN22604_c6_g1	321
TRINITY_DN10475_c0_g1	998
TRINITY_DN34723_c0_g1	257
TRINITY_DN23210_c0_g1	2425
TRINITY_DN20350_c3_g4	2856
TRINITY_DN23210_c0_g3	837
TRINITY_DN23210_c0_g2	798
TRINITY_DN23210_c0_g5	1099
TRINITY_DN23210_c0_g4	262
TRINITY_DN23210_c0_g7	296
TRINITY_DN23210_c0_g6	1085
TRINITY_DN38254_c0_g1	321
TRINITY_DN42846_c0_g1	253
TRINITY_DN17187_c1_g2	1837
TRINITY_DN22519_c10_g1	215
TRINITY_DN22328_c0_g1	283
TRINITY_DN18885_c7_g2	2412
TRINITY_DN18885_c7_g3	2220
TRINITY_DN19695_c10_g1	449
TRINITY_DN18885_c7_g1	3883
TRINITY_DN18885_c7_g6	338
TRINITY_DN22856_c2_g1	417
TRINITY_DN18885_c7_g4	870
TRINITY_DN18885_c7_g5	201
TRINITY_DN55348_c0_g1	268
TRINITY_DN25507_c2_g1	3003
TRINITY_DN21263_c6_g3	408
TRINITY_DN24957_c0_g1	307
TRINITY_DN21263_c6_g1	772
TRINITY_DN24220_c3_g1	1866
TRINITY_DN21263_c6_g4	505
TRINITY_DN18930_c2_g1	1356
TRINITY_DN18930_c2_g2	436
TRINITY_DN18930_c2_g3	1875
TRINITY_DN18930_c2_g4	1657
TRINITY_DN18930_c2_g5	4359
TRINITY_DN18930_c2_g6	1014
TRINITY_DN24638_c2_g1	1479
TRINITY_DN25098_c0_g1	267
TRINITY_DN25098_c0_g2	806
TRINITY_DN42916_c0_g1	248
TRINITY_DN43716_c0_g1	219
TRINITY_DN20234_c0_g1	1919
TRINITY_DN5193_c0_g1	612
TRINITY_DN19533_c3_g1	283
TRINITY_DN23708_c1_g1	606
TRINITY_DN23757_c2_g1	317
TRINITY_DN21195_c0_g2	568
TRINITY_DN24844_c0_g1	3473
TRINITY_DN20631_c4_g1	201
TRINITY_DN48819_c0_g1	285
TRINITY_DN24000_c2_g3	828
TRINITY_DN37108_c0_g1	1709
TRINITY_DN18774_c0_g4	2573
TRINITY_DN18774_c0_g5	412
TRINITY_DN18774_c0_g6	308
TRINITY_DN18774_c0_g7	897
TRINITY_DN24916_c0_g1	294
TRINITY_DN54536_c0_g1	205
TRINITY_DN18774_c0_g2	2254
TRINITY_DN18774_c0_g3	4587
TRINITY_DN38902_c0_g1	237
TRINITY_DN36297_c0_g1	247
TRINITY_DN17187_c1_g1	413
TRINITY_DN49165_c0_g1	438
TRINITY_DN18047_c1_g2	4192
TRINITY_DN18047_c1_g3	973
TRINITY_DN18047_c1_g1	2210
TRINITY_DN13772_c0_g2	212
TRINITY_DN13772_c0_g1	377
TRINITY_DN23285_c3_g1	517
TRINITY_DN22208_c2_g8	267
TRINITY_DN32220_c0_g1	277
TRINITY_DN20601_c0_g2	203
TRINITY_DN18003_c3_g1	927
TRINITY_DN38007_c0_g1	213
TRINITY_DN18292_c1_g1	271
TRINITY_DN41161_c0_g1	208
TRINITY_DN18500_c0_g3	2065
TRINITY_DN18500_c0_g2	642
TRINITY_DN18500_c0_g1	3298
TRINITY_DN22469_c2_g1	288
TRINITY_DN2225_c0_g1	280
TRINITY_DN39896_c0_g1	218
TRINITY_DN6143_c0_g1	202
TRINITY_DN33840_c0_g1	401
TRINITY_DN14429_c0_g1	1261
TRINITY_DN29368_c0_g1	318
TRINITY_DN14429_c0_g2	402
TRINITY_DN19382_c3_g1	207
TRINITY_DN22628_c0_g8	208
TRINITY_DN22628_c0_g7	464
TRINITY_DN22628_c0_g6	306
TRINITY_DN22628_c0_g5	1755
TRINITY_DN17717_c12_g1	371
TRINITY_DN22628_c0_g3	1159
TRINITY_DN22628_c0_g2	2169
TRINITY_DN22628_c0_g1	2699
TRINITY_DN19351_c0_g1	213
TRINITY_DN19351_c0_g2	467
TRINITY_DN24865_c1_g1	1117
TRINITY_DN16898_c3_g1	209
TRINITY_DN30747_c0_g1	237
TRINITY_DN21762_c2_g1	301
TRINITY_DN10497_c0_g1	216
TRINITY_DN25546_c4_g1	2618
TRINITY_DN20488_c2_g1	341
TRINITY_DN21490_c1_g1	402
TRINITY_DN17153_c2_g2	1648
TRINITY_DN24074_c5_g1	917
TRINITY_DN40878_c0_g1	396
TRINITY_DN23806_c2_g1	1687
TRINITY_DN23806_c2_g2	264
TRINITY_DN27415_c0_g1	213
TRINITY_DN18060_c0_g1	4932
TRINITY_DN17867_c0_g1	993
TRINITY_DN20911_c7_g1	243
TRINITY_DN19182_c9_g1	445
TRINITY_DN8907_c0_g1	441
TRINITY_DN17153_c2_g3	344
TRINITY_DN50890_c0_g1	252
TRINITY_DN19899_c0_g1	2488
TRINITY_DN17985_c4_g1	680
TRINITY_DN7957_c0_g1	350
TRINITY_DN42402_c0_g1	252
TRINITY_DN18694_c6_g1	3020
TRINITY_DN20159_c6_g1	255
TRINITY_DN26620_c0_g1	256
TRINITY_DN10689_c0_g1	284
TRINITY_DN24385_c2_g1	2693
TRINITY_DN24385_c2_g3	264
TRINITY_DN24385_c2_g2	419
TRINITY_DN23202_c3_g1	567
TRINITY_DN24385_c2_g4	621
TRINITY_DN23202_c3_g2	3145
TRINITY_DN20497_c1_g1	394
TRINITY_DN20135_c4_g1	3082
TRINITY_DN37376_c0_g1	230
TRINITY_DN10005_c0_g1	404
TRINITY_DN23390_c7_g1	3921
TRINITY_DN53178_c0_g1	514
TRINITY_DN23390_c7_g3	520
TRINITY_DN23390_c7_g2	2535
TRINITY_DN5996_c0_g1	293
TRINITY_DN19174_c0_g2	2768
TRINITY_DN14978_c0_g1	2772
TRINITY_DN48379_c0_g1	221
TRINITY_DN23574_c1_g1	1325
TRINITY_DN44639_c0_g1	317
TRINITY_DN33885_c0_g1	304
TRINITY_DN20876_c2_g4	570
TRINITY_DN20876_c2_g1	2728
TRINITY_DN39844_c0_g1	219
TRINITY_DN22834_c0_g1	2500
TRINITY_DN16307_c0_g1	464
TRINITY_DN16307_c0_g2	1803
TRINITY_DN17758_c7_g1	330
TRINITY_DN23000_c2_g2	1342
TRINITY_DN23000_c2_g1	8221
TRINITY_DN50263_c0_g1	242
TRINITY_DN41103_c0_g1	205
TRINITY_DN12562_c0_g1	778
TRINITY_DN48685_c0_g1	301
TRINITY_DN14980_c0_g1	891
TRINITY_DN21882_c2_g1	6329
TRINITY_DN17347_c1_g4	379
TRINITY_DN17347_c1_g5	1180
TRINITY_DN5361_c0_g1	626
TRINITY_DN17708_c0_g1	454
TRINITY_DN17347_c1_g2	2505
TRINITY_DN17347_c1_g3	1117
TRINITY_DN19986_c5_g11	222
TRINITY_DN35454_c0_g1	284
TRINITY_DN19986_c5_g13	322
TRINITY_DN19986_c5_g12	233
TRINITY_DN30940_c0_g1	398
TRINITY_DN34939_c0_g1	221
TRINITY_DN25424_c3_g1	2410
TRINITY_DN22208_c2_g1	285
TRINITY_DN22879_c5_g1	265
TRINITY_DN53172_c0_g1	265
TRINITY_DN19799_c9_g1	203
TRINITY_DN34491_c0_g1	451
TRINITY_DN21269_c1_g1	203
TRINITY_DN11528_c0_g1	1037
TRINITY_DN16346_c0_g1	1849
TRINITY_DN22807_c4_g1	319
TRINITY_DN31663_c0_g1	255
TRINITY_DN14877_c0_g1	1483
TRINITY_DN18342_c4_g1	2333
TRINITY_DN10242_c0_g1	247
TRINITY_DN21434_c8_g3	2253
TRINITY_DN21434_c8_g2	3139
TRINITY_DN21434_c8_g1	665
TRINITY_DN10062_c0_g1	225
TRINITY_DN24272_c1_g12	236
TRINITY_DN5251_c0_g1	506
TRINITY_DN24272_c1_g10	384
TRINITY_DN12949_c0_g1	1070
TRINITY_DN19649_c4_g1	459
TRINITY_DN43403_c0_g1	333
TRINITY_DN28669_c0_g1	259
TRINITY_DN51598_c0_g1	318
TRINITY_DN18917_c4_g1	361
TRINITY_DN40773_c0_g1	232
TRINITY_DN13755_c0_g2	520
TRINITY_DN43855_c0_g1	291
TRINITY_DN23311_c2_g3	308
TRINITY_DN23311_c2_g2	1461
TRINITY_DN26619_c0_g1	524
TRINITY_DN20340_c0_g1	279
TRINITY_DN35586_c0_g1	413
TRINITY_DN19827_c1_g3	712
TRINITY_DN19827_c1_g2	2450
TRINITY_DN19827_c1_g1	4058
TRINITY_DN23067_c0_g1	275
TRINITY_DN54120_c0_g1	221
TRINITY_DN53210_c0_g1	223
TRINITY_DN22809_c0_g1	632
TRINITY_DN5268_c0_g1	387
TRINITY_DN34135_c0_g1	220
TRINITY_DN21069_c6_g1	443
TRINITY_DN17304_c2_g1	315
TRINITY_DN19566_c8_g1	255
TRINITY_DN23973_c6_g1	222
TRINITY_DN22197_c3_g1	247
TRINITY_DN30059_c0_g1	215
TRINITY_DN44126_c0_g1	280
TRINITY_DN20072_c3_g1	3069
TRINITY_DN7886_c0_g1	237
TRINITY_DN17262_c1_g9	352
